n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
250,10,0.05,soft_escalation,misspecified,known,ipw,-0.009105606951709685,0.012470608258063424,0.39426319424175593,0.665,0.014925649064613572
250,10,0.05,soft_escalation,misspecified,known,gcomp,0.049286083532251675,0.0015155738882958768,0.06872979904394809,,
250,10,0.05,soft_escalation,misspecified,known,dr,-0.011873987435368534,0.008875530787263905,0.28077974158854313,0.927,0.008226238508577293
250,10,0.05,soft_escalation,correct,misspecified,ipw,1.2939650932636475,0.04665733247188393,1.9619060704588591,0.955,0.00655553201502365
250,10,0.05,soft_escalation,correct,misspecified,gcomp,0.004797193965122471,0.001579235582969289,0.05014483135308006,,
250,10,0.05,soft_escalation,correct,misspecified,dr,-0.04142227373792082,0.035997748432360484,1.138533205079646,0.975,0.004937104414532877
250,10,0.05,soft_escalation,misspecified,misspecified,ipw,1.2939650932636475,0.04665733247188393,1.9619060704588591,0.955,0.00655553201502365
250,10,0.05,soft_escalation,misspecified,misspecified,gcomp,0.049286083532251675,0.0015155738882958768,0.06872979904394809,,
250,10,0.05,soft_escalation,misspecified,misspecified,dr,-0.6098506760678949,0.03721776365722698,1.3250262702354352,0.956,0.006485676526007139
250,10,0.2,always_small,correct,known,ipw,-0.2567534189775125,0.03871485729156478,1.2503054239215963,0.002,0.0014127986409959489
250,10,0.2,always_small,correct,known,gcomp,0.0062024910294510354,0.0023992577192880763,0.07608647751690362,,
250,10,0.2,always_small,correct,known,dr,0.008345250667594072,0.028686253616542208,0.906723711289571,0.398,0.015478888849009803
250,10,0.2,always_small,misspecified,known,ipw,-0.2567534189775125,0.03871485729156478,1.2503054239215963,0.002,0.0014127986409959489
250,10,0.2,always_small,misspecified,known,gcomp,0.11195244398194328,0.001944124439606515,0.12770743882158478,,
250,10,0.2,always_small,misspecified,known,dr,0.12358770924235044,0.021041248888674122,0.6764357637766552,0.06,0.007509993342207435
250,10,0.2,always_small,correct,misspecified,ipw,-0.29916135662248095,0.005789718817004843,0.35069194520576497,0.002,0.0014127986409959489
250,10,0.2,always_small,correct,misspecified,gcomp,0.0062024910294510354,0.0023992577192880763,0.07608647751690362,,
250,10,0.2,always_small,correct,misspecified,dr,0.0054528183874586415,0.005129584833732186,0.16222225850436003,0.38,0.015349267083479915
250,10,0.2,always_small,misspecified,misspecified,ipw,-0.29916135662248095,0.005789718817004843,0.35069194520576497,0.002,0.0014127986409959489
250,10,0.2,always_small,misspecified,misspecified,gcomp,0.11195244398194328,0.001944124439606515,0.12770743882158478,,
250,10,0.2,always_small,misspecified,misspecified,dr,0.11081932207230981,0.004869774464771701,0.1896626235687229,0.06,0.007509993342207435
250,10,0.2,always_large,correct,known,ipw,-0.02747171959576957,0.032082525080064435,1.014403185363196,0.597,0.01551099609954177
250,10,0.2,always_large,correct,known,gcomp,0.0006384708752535932,0.0010238429943941198,0.032366863730539215,,
250,10,0.2,always_large,correct,known,dr,0.022313434779002134,0.013275099445105224,0.4201784458819756,0.94,0.007509993342207438
250,10,0.2,always_large,misspecified,known,ipw,-0.02747171959576957,0.032082525080064435,1.014403185363196,0.597,0.01551099609954177
250,10,0.2,always_large,misspecified,known,gcomp,-0.022301805116267146,0.0010204789424296636,0.039213599759705585,,
250,10,0.2,always_large,misspecified,known,dr,0.019440424672795754,0.013660698356175649,0.43221059104364884,0.943,0.007331507348424336
250,10,0.2,always_large,correct,misspecified,ipw,5.978783712959561,0.1724774503877977,8.091018298566222,0.801,0.012625331678811452
250,10,0.2,always_large,correct,misspecified,gcomp,0.0006384708752535932,0.0010238429943941198,0.032366863730539215,,
250,10,0.2,always_large,correct,misspecified,dr,0.12139953063418912,0.11739836584161634,3.712590978281597,0.957,0.006414904519944161
250,10,0.2,always_large,misspecified,misspecified,ipw,5.978783712959561,0.1724774503877977,8.091018298566222,0.801,0.012625331678811452
250,10,0.2,always_large,misspecified,misspecified,gcomp,-0.022301805116267146,0.0010204789424296636,0.039213599759705585,,
250,10,0.2,always_large,misspecified,misspecified,dr,0.49110592063280933,0.12069609633220231,3.8463183887248626,0.935,0.0077958322198467015
250,10,0.2,fixed_switch,correct,known,ipw,0.014706269170052398,0.05479754658629182,1.7320463663302572,0.481,0.01579996835439869
250,10,0.2,fixed_switch,correct,known,gcomp,0.0004894358557738106,0.0010239567635855875,0.032367862359073005,,
250,10,0.2,fixed_switch,correct,known,dr,0.04258791904915558,0.03641177444634592,1.1516532602576937,0.748,0.013729384545565033
250,10,0.2,fixed_switch,misspecified,known,ipw,0.014706269170052398,0.05479754658629182,1.7320463663302572,0.481,0.01579996835439869
250,10,0.2,fixed_switch,misspecified,known,gcomp,-0.021737971795494936,0.0010204789424296636,0.03889569786560148,,
250,10,0.2,fixed_switch,misspecified,known,dr,0.04261560460870296,0.03838471135368251,1.213972309979096,0.684,0.014701836619960105
250,10,0.2,fixed_switch,correct,misspecified,ipw,1.6982440262803333,0.08966480262996193,3.303902212026893,0.495,0.01581059771166163
250,10,0.2,fixed_switch,correct,misspecified,gcomp,0.0004894358557738106,0.0010239567635855875,0.032367862359073005,,
250,10,0.2,fixed_switch,correct,misspecified,dr,0.05113020281830517,0.03987385983511864,1.2613282963181225,0.803,0.012577400367325513
250,10,0.2,fixed_switch,misspecified,misspecified,ipw,1.6982440262803333,0.08966480262996193,3.303902212026893,0.495,0.01581059771166163
250,10,0.2,fixed_switch,misspecified,misspecified,gcomp,-0.021737971795494936,0.0010204789424296636,0.03889569786560148,,
250,10,0.2,fixed_switch,misspecified,misspecified,dr,0.07084761567772795,0.04080325437823846,1.2916114148359792,0.696,0.014545927265045704
250,10,0.2,failure_escalation,correct,known,ipw,-0.038166580573103,0.034622785829997595,1.0949864150773265,0.37,0.015267612779999367
250,10,0.2,failure_escalation,correct,known,gcomp,0.0020672896838156607,0.0016832126155039977,0.053241386072487136,,
250,10,0.2,failure_escalation,correct,known,dr,-0.027288689119302885,0.025371731916947114,0.8023875174993796,0.89,0.009894442884771228
250,10,0.2,failure_escalation,misspecified,known,ipw,-0.038166580573103,0.034622785829997595,1.0949864150773265,0.37,0.015267612779999367
250,10,0.2,failure_escalation,misspecified,known,gcomp,0.01656041202576016,0.0012714545023751224,0.04346524130292275,,
250,10,0.2,failure_escalation,misspecified,known,dr,-0.03595080317067772,0.024518834225848298,0.7757992773981244,0.934,0.007851369307324675
250,10,0.2,failure_escalation,correct,misspecified,ipw,1.0660089854694652,0.10444975742371766,3.469181060588973,0.5,0.015811388300841896
250,10,0.2,failure_escalation,correct,misspecified,gcomp,0.0020672896838156607,0.0016832126155039977,0.053241386072487136,,
250,10,0.2,failure_escalation,correct,misspecified,dr,-0.054014525655393685,0.07875451150683802,2.489776772841248,0.962,0.006046155803483734
250,10,0.2,failure_escalation,misspecified,misspecified,ipw,1.0660089854694652,0.10444975742371766,3.469181060588973,0.5,0.015811388300841896
250,10,0.2,failure_escalation,misspecified,misspecified,gcomp,0.01656041202576016,0.0012714545023751224,0.04346524130292275,,
250,10,0.2,failure_escalation,misspecified,misspecified,dr,-0.6202105606010628,0.0806057116591513,2.6221069030089614,0.981,0.004317290817167639
250,10,0.2,soft_escalation,correct,known,ipw,-0.001926589548265568,0.01333348796637244,0.4214354413137755,0.681,0.01473902981881779
250,10,0.2,soft_escalation,correct,known,gcomp,0.002046248924913667,0.0015165097843688885,0.047975923741218326,,
250,10,0.2,soft_escalation,correct,known,dr,-0.0028624212263146927,0.009465883349293927,0.2992015008153108,0.939,0.007568289106528638
250,10,0.2,soft_escalation,misspecified,known,ipw,-0.001926589548265568,0.01333348796637244,0.4214354413137755,0.681,0.01473902981881779
250,10,0.2,soft_escalation,misspecified,known,gcomp,0.02059098216746393,0.001235769412175659,0.04415413299624082,,
250,10,0.2,soft_escalation,misspecified,known,dr,-0.004248637687296587,0.009225795059568173,0.291630296966672,0.954,0.006624499981130654
250,10,0.2,soft_escalation,correct,misspecified,ipw,0.657578132709999,0.03723490376304139,1.3481322712564519,0.907,0.009184280047995052
250,10,0.2,soft_escalation,correct,misspecified,gcomp,0.002046248924913667,0.0015165097843688885,0.047975923741218326,,
250,10,0.2,soft_escalation,correct,misspecified,dr,-0.022191750519629794,0.028002948152572187,0.88536625976007,0.984,0.00396787096564392
250,10,0.2,soft_escalation,misspecified,misspecified,ipw,0.657578132709999,0.03723490376304139,1.3481322712564519,0.907,0.009184280047995052
250,10,0.2,soft_escalation,misspecified,misspecified,gcomp,0.02059098216746393,0.001235769412175659,0.04415413299624082,,
250,10,0.2,soft_escalation,misspecified,misspecified,dr,-0.3148512386315115,0.028713239288883384,0.9606023958006833,0.974,0.005032295698784007
250,10,0.5,always_small,correct,known,ipw,0.01213464337751906,0.03617349974691335,1.1433987980691163,0.075,0.008329165624478841
250,10,0.5,always_small,correct,known,gcomp,0.0022770345453347086,0.0014006152652252775,0.04432771463070863,,
250,10,0.5,always_small,correct,known,dr,-0.04021709365528292,0.026865631610107944,0.8500928268549847,0.721,0.014183053267896867
250,10,0.5,always_small,misspecified,known,ipw,0.01213464337751906,0.03617349974691335,1.1433987980691163,0.075,0.008329165624478841
250,10,0.5,always_small,misspecified,known,gcomp,0.07182400922026741,0.0013503928662561328,0.08354894154216004,,
250,10,0.5,always_small,misspecified,known,dr,-0.033720016638519736,0.028824095235437344,0.9116658802420556,0.294,0.014407081592050487
250,10,0.5,always_small,correct,misspecified,ipw,0.01213464337751906,0.03617349974691335,1.1433987980691163,0.075,0.008329165624478841
250,10,0.5,always_small,correct,misspecified,gcomp,0.0022770345453347086,0.0014006152652252775,0.04432771463070863,,
250,10,0.5,always_small,correct,misspecified,dr,-0.04021709365528292,0.026865631610107944,0.8500928268549847,0.721,0.014183053267896867
250,10,0.5,always_small,misspecified,misspecified,ipw,0.01213464337751906,0.03617349974691335,1.1433987980691163,0.075,0.008329165624478841
250,10,0.5,always_small,misspecified,misspecified,gcomp,0.07182400922026741,0.0013503928662561328,0.08354894154216004,,
250,10,0.5,always_small,misspecified,misspecified,dr,-0.033720016638519736,0.028824095235437344,0.9116658802420556,0.294,0.014407081592050487
250,10,0.5,always_large,correct,known,ipw,0.0067441929595612425,0.04820775711650526,1.5237156370190719,0.174,0.011988494484296182
250,10,0.5,always_large,correct,known,gcomp,0.002464501387396422,0.0013643096394396546,0.04319205040935393,,
250,10,0.5,always_large,correct,known,dr,-0.012882161451379777,0.026321446650562106,0.8320406752727104,0.666,0.014914556647785411
250,10,0.5,always_large,misspecified,known,ipw,0.0067441929595612425,0.04820775711650526,1.5237156370190719,0.174,0.011988494484296182
250,10,0.5,always_large,misspecified,known,gcomp,-0.047524880436000144,0.0013080942329632404,0.06299217151555808,,
250,10,0.5,always_large,misspecified,known,dr,-0.014434023765156807,0.02726304807807598,0.8618229851651833,0.37,0.015267612779999367
250,10,0.5,always_large,correct,misspecified,ipw,0.0067441929595612425,0.04820775711650526,1.5237156370190719,0.174,0.011988494484296182
250,10,0.5,always_large,correct,misspecified,gcomp,0.002464501387396422,0.0013643096394396546,0.04319205040935393,,
250,10,0.5,always_large,correct,misspecified,dr,-0.012882161451379777,0.026321446650562106,0.8320406752727104,0.666,0.014914556647785411
250,10,0.5,always_large,misspecified,misspecified,ipw,0.0067441929595612425,0.04820775711650526,1.5237156370190719,0.174,0.011988494484296182
250,10,0.5,always_large,misspecified,misspecified,gcomp,-0.047524880436000144,0.0013080942329632404,0.06299217151555808,,
250,10,0.5,always_large,misspecified,misspecified,dr,-0.014434023765156807,0.02726304807807598,0.8618229851651833,0.37,0.015267612779999367
250,10,0.5,fixed_switch,correct,known,ipw,-0.07797101371966658,0.04400995918570193,1.3932046188554266,0.151,0.01132249972400088
250,10,0.5,fixed_switch,correct,known,gcomp,0.002452543641247854,0.001362227789720716,0.04312567514658205,,
250,10,0.5,fixed_switch,correct,known,dr,0.0033233424527449413,0.024257638091301596,0.7667174299361244,0.636,0.015215255502291114
250,10,0.5,fixed_switch,misspecified,known,ipw,-0.07797101371966658,0.04400995918570193,1.3932046188554266,0.151,0.01132249972400088
250,10,0.5,fixed_switch,misspecified,known,gcomp,-0.04696104711522793,0.0013080942329632406,0.06256787800419665,,
250,10,0.5,fixed_switch,misspecified,known,dr,-0.012581299674989839,0.024702931789282234,0.7808859668661339,0.342,0.01500119995200384
250,10,0.5,fixed_switch,correct,misspecified,ipw,-0.07797101371966658,0.04400995918570193,1.3932046188554266,0.151,0.01132249972400088
250,10,0.5,fixed_switch,correct,misspecified,gcomp,0.002452543641247854,0.001362227789720716,0.04312567514658205,,
250,10,0.5,fixed_switch,correct,misspecified,dr,0.0033233424527449413,0.024257638091301596,0.7667174299361244,0.636,0.015215255502291114
250,10,0.5,fixed_switch,misspecified,misspecified,ipw,-0.07797101371966658,0.04400995918570193,1.3932046188554266,0.151,0.01132249972400088
250,10,0.5,fixed_switch,misspecified,misspecified,gcomp,-0.04696104711522793,0.0013080942329632406,0.06256787800419665,,
250,10,0.5,fixed_switch,misspecified,misspecified,dr,-0.012581299674989839,0.024702931789282234,0.7808859668661339,0.342,0.01500119995200384
250,10,0.5,failure_escalation,correct,known,ipw,0.040293465469465196,0.04524511546022026,1.4306281543067694,0.136,0.010839926199010766
250,10,0.5,failure_escalation,correct,known,gcomp,0.0016645865917306528,0.0014455206611164756,0.04571882872793513,,
250,10,0.5,failure_escalation,correct,known,dr,0.03455254091227133,0.031849986830723695,1.0072741024863339,0.832,0.011822690049223148
250,10,0.5,failure_escalation,misspecified,known,ipw,0.040293465469465196,0.04524511546022026,1.4306281543067694,0.136,0.010839926199010766
250,10,0.5,failure_escalation,misspecified,known,gcomp,-0.02154049291245194,0.0010704134108724804,0.040107753866514065,,
250,10,0.5,failure_escalation,misspecified,known,dr,0.03567978143770346,0.031463710561017946,0.9951121363890035,0.873,0.010529529904036551
250,10,0.5,failure_escalation,correct,misspecified,ipw,0.040293465469465196,0.04524511546022026,1.4306281543067694,0.136,0.010839926199010766
250,10,0.5,failure_escalation,correct,misspecified,gcomp,0.0016645865917306528,0.0014455206611164756,0.04571882872793513,,
250,10,0.5,failure_escalation,correct,misspecified,dr,0.03455254091227133,0.031849986830723695,1.0072741024863339,0.832,0.011822690049223148
250,10,0.5,failure_escalation,misspecified,misspecified,ipw,0.040293465469465196,0.04524511546022026,1.4306281543067694,0.136,0.010839926199010766
250,10,0.5,failure_escalation,misspecified,misspecified,gcomp,-0.02154049291245194,0.0010704134108724804,0.040107753866514065,,
250,10,0.5,failure_escalation,misspecified,misspecified,dr,0.03567978143770346,0.031463710561017946,0.9951121363890035,0.873,0.010529529904036551
250,10,0.5,soft_escalation,correct,known,ipw,0.009881420036677694,0.016559148918884565,0.5234776499210061,0.72,0.014198591479439079
250,10,0.5,soft_escalation,correct,known,gcomp,0.0016365820218870936,0.0013141375575809338,0.04156812436758365,,
250,10,0.5,soft_escalation,correct,known,dr,0.007602830465516613,0.011765772249897253,0.37195801681225155,0.941,0.007451107300260817
250,10,0.5,soft_escalation,misspecified,known,ipw,0.009881420036677694,0.016559148918884565,0.5234776499210061,0.72,0.014198591479439079
250,10,0.5,soft_escalation,misspecified,known,gcomp,-0.016507121923354746,0.0010454771738122892,0.03693798279053782,,
250,10,0.5,soft_escalation,misspecified,known,dr,0.00744009721152997,0.011711011214213422,0.37022424410388105,0.962,0.006046155803483734
250,10,0.5,soft_escalation,correct,misspecified,ipw,0.009881420036677694,0.016559148918884565,0.5234776499210061,0.72,0.014198591479439079
250,10,0.5,soft_escalation,correct,misspecified,gcomp,0.0016365820218870936,0.0013141375575809338,0.04156812436758365,,
250,10,0.5,soft_escalation,correct,misspecified,dr,0.007602830465516613,0.011765772249897253,0.37195801681225155,0.941,0.007451107300260817
